"(x, y)",Year,Month,Town,Block,Floor_Area,Flat_Model,Lease_Commence_Date,Price_Per_Square_Meter
"(3, 122)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(3, 123)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(3, 124)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(3, 125)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(3, 126)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(3, 127)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(3, 128)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(3, 129)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(3, 130)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(3, 131)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(3, 132)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(3, 133)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 134)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 135)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 136)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 137)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 138)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 139)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 140)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 141)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 142)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(3, 143)",2018,10,CHOA CHU KANG,681,144.0,Premium Apartment,1999,3181
"(3, 144)",2018,10,CHOA CHU KANG,681,144.0,Premium Apartment,1999,3181
"(3, 145)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(3, 146)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(3, 147)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(3, 148)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(3, 149)",2018,10,CHOA CHU KANG,108,150.0,Maisonette,1989,3233
"(3, 150)",2018,10,CHOA CHU KANG,108,150.0,Maisonette,1989,3233
"(4, 80)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 81)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 82)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 83)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 84)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 85)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 86)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 87)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 88)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 89)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 90)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 91)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 92)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 93)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 94)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 95)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 96)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 97)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 98)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 99)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 100)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 101)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 102)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 103)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 104)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 105)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 106)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 107)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 108)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 109)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 110)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 111)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 112)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 113)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 114)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 115)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 116)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 117)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 118)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 119)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 120)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 121)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 122)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 123)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 124)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 125)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 126)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(4, 127)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(4, 128)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(4, 129)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(4, 130)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(4, 131)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(4, 132)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(4, 133)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 134)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 135)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 136)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 137)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 138)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 139)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 140)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 141)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 142)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(4, 143)",2018,10,CHOA CHU KANG,681,144.0,Premium Apartment,1999,3181
"(4, 144)",2018,10,CHOA CHU KANG,681,144.0,Premium Apartment,1999,3181
"(4, 145)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(4, 146)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(4, 147)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(4, 148)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(4, 149)",2018,10,CHOA CHU KANG,108,150.0,Maisonette,1989,3233
"(4, 150)",2018,10,CHOA CHU KANG,108,150.0,Maisonette,1989,3233
"(5, 80)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 81)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 82)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 83)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 84)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 85)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 86)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 87)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 88)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 89)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 90)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 91)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 92)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 93)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 94)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 95)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 96)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 97)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 98)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 99)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 100)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 101)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 102)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 103)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 104)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 105)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 106)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 107)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 108)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 109)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 110)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 111)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 112)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 113)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 114)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 115)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 116)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 117)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 118)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 119)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 120)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 121)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 122)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 123)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 124)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 125)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 126)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(5, 127)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(5, 128)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(5, 129)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(5, 130)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(5, 131)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(5, 132)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(5, 133)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 134)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 135)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 136)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 137)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 138)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 139)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 140)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 141)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 142)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
"(5, 143)",2018,10,CHOA CHU KANG,681,144.0,Premium Apartment,1999,3181
"(5, 144)",2018,10,CHOA CHU KANG,681,144.0,Premium Apartment,1999,3181
"(5, 145)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(5, 146)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(5, 147)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(5, 148)",2018,10,CHOA CHU KANG,527,148.0,Apartment,1995,3209
"(5, 149)",2018,10,CHOA CHU KANG,108,150.0,Maisonette,1989,3233
"(5, 150)",2018,10,CHOA CHU KANG,108,150.0,Maisonette,1989,3233
"(6, 80)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 81)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 82)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 83)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 84)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 85)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 86)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 87)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 88)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 89)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 90)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 91)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 92)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 93)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 94)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 95)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 96)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 97)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 98)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 99)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 100)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 101)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 102)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 103)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 104)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 105)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 106)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 107)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 108)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 109)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 110)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 111)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 112)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 113)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 114)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 115)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 116)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 117)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 118)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 119)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 120)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 121)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 122)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 123)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 124)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 125)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 126)",2018,09,WOODLANDS,10,126.0,Standard,1976,2563
"(6, 127)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(6, 128)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(6, 129)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(6, 130)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(6, 131)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(6, 132)",2018,09,CHOA CHU KANG,706,132.0,Model A,1995,3023
"(6, 133)",2018,09,BUKIT PANJANG,452,142.0,Apartment,1997,3028
