months,sqm,block,flat_model,flat_type,floor_area_sqm,lease_commence_date,month,month_num,psm_price,resale_price,storey_range,street_name,town
3,135,140,Model A,5 ROOM,136.0,1994,Apr-16,201604,3419.12,465000.0,04 TO 06,PASIR RIS ST 11,PASIR RIS
3,136,140,Model A,5 ROOM,136.0,1994,Apr-16,201604,3419.12,465000.0,04 TO 06,PASIR RIS ST 11,PASIR RIS
3,137,234,Model A,5 ROOM,138.0,1993,Mar-16,201603,3442.03,475000.0,10 TO 12,PASIR RIS DR 4,PASIR RIS
3,138,234,Model A,5 ROOM,138.0,1993,Mar-16,201603,3442.03,475000.0,10 TO 12,PASIR RIS DR 4,PASIR RIS
3,139,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,140,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,141,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,142,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,143,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,144,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,145,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,146,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,147,206,Apartment,EXECUTIVE,147.0,1993,Mar-16,201603,3482.99,512000.0,01 TO 03,PASIR RIS ST 21,PASIR RIS
3,148,251,Apartment,EXECUTIVE,150.0,1993,Mar-16,201603,3753.33,563000.0,04 TO 06,PASIR RIS ST 21,PASIR RIS
3,149,251,Apartment,EXECUTIVE,150.0,1993,Mar-16,201603,3753.33,563000.0,04 TO 06,PASIR RIS ST 21,PASIR RIS
3,150,251,Apartment,EXECUTIVE,150.0,1993,Mar-16,201603,3753.33,563000.0,04 TO 06,PASIR RIS ST 21,PASIR RIS
4,80,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,81,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,82,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,83,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,84,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,85,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,86,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,87,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,88,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,89,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,90,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,91,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,92,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,93,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,94,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,95,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,96,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,97,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,98,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,99,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,100,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,101,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,102,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,103,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,104,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,105,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,106,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,107,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,108,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,109,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,110,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,111,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,112,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,113,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,114,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,115,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,116,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,117,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,118,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,119,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,120,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,121,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,122,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,123,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,124,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,125,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,126,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
4,127,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,128,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,129,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,130,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,131,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,132,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,133,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,134,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,135,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,136,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
4,137,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,138,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,139,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,140,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,141,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,142,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,143,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,144,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,145,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,146,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,147,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,148,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,149,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
4,150,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,80,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,81,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,82,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,83,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,84,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,85,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,86,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,87,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,88,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,89,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,90,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,91,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,92,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,93,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,94,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,95,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,96,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,97,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,98,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,99,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,100,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,101,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,102,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,103,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,104,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,105,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,106,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,107,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,108,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,109,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,110,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,111,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,112,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,113,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,114,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,115,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,116,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,117,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,118,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,119,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,120,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,121,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,122,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,123,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,124,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,125,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,126,140,Improved,5 ROOM,126.0,1994,Apr-16,201604,3174.6,400000.0,01 TO 03,PASIR RIS ST 11,PASIR RIS
5,127,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,128,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,129,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,130,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,131,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,132,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,133,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,134,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,135,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,136,140,Model A,5 ROOM,136.0,1994,Jun-16,201606,3308.82,450000.0,07 TO 09,PASIR RIS ST 11,PASIR RIS
5,137,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,138,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,139,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,140,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,141,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,142,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,143,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,144,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,145,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,146,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,147,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,148,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,149,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
5,150,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,80,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,81,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,82,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,83,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,84,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,85,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,86,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,87,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,88,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,89,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,90,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,91,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,92,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,93,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,94,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,95,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,96,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,97,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,98,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,99,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,100,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,101,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,102,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,103,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,104,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,105,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,106,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,107,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,108,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,109,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,110,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,111,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,112,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,113,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,114,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,115,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,116,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,117,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,118,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
